Title,Carpet Area,Status,Floor,Price,Bathrooms,Transaction,Furnishing
"4 BHK Apartment for Sale in Upohar The Condoville, Eastern Metropolitan Bypass Kolkata",2700 sqft,Ready to Move,10 out of 19,"₹
3 Cr",,,
"4 BHK Apartment for Sale in Natural City Laketown, Lake Town Kolkata",N/A,Poss. by Nov '24,1 out of 12,"₹
1.85 Cr",,Resale,Furnished
"3 BHK Apartment for Sale in South City, Prince Anwar Shah Road Kolkata",N/A,Ready to Move,15 out of 35,"₹
2 Cr",,,
"4 BHK Apartment for Sale in The Soul, New Town Kolkata",1089 sqft,Ready to Move,8 out of 16,"₹
1.65 Cr",,,
"10 BHK House for Sale in New Town Tower, New Town Kolkata",5000 sqft,Ready to Move,N/A,"₹
5 Cr",,Resale,
2 BHK Builder Floor for Sale in Gariahat Kolkata,N/A,Ready to Move,2 out of 4,"₹
1.50 Cr",,,
2 BHK Apartment for Sale in Bhowanipore Kolkata,N/A,Ready to Move,1 out of 4,"₹
80 Lac",,,
"2 BHK Apartment for Sale in Ekta Floral, Park Circus, Ballygunge Kolkata",N/A,Ready to Move,6 out of 15,"₹
90 Lac",,,
2 BHK Apartment for Sale in Parnasree Palli Kolkata,651 sqft,Ready to Move,1 out of 3,"₹
23 Lac",,,
"2 BHK Apartment for Sale in Ideal Niketan, Tangra Kolkata",N/A,Ready to Move,5 out of 7,"₹
78 Lac",,,
2 BHK Apartment for Sale in Nayabad Kolkata,N/A,Ready to Move,2 out of 3,"₹
37 Lac",,,
"3 BHK Apartment for Sale in Unimark Riviera, Uttarpara Chinsurah Kolkata",N/A,Ready to Move,11 out of 11,"₹
75 Lac",,,
"4 BHK Apartment for Sale in Mani Vista, Tollygunge Kolkata",1562 sqft,Poss. by Mar '25,8 out of 35,"₹
3.40 Cr",,,
"4 BHK Apartment for Sale in Hazra, Kalighat Kolkata",1400 sqft,Ready to Move,2 out of 3,"₹
1 Cr",,,
8 BHK House for Sale in Bhowanipore Kolkata,N/A,Ready to Move,N/A,"₹
2.80 Cr",,Resale,
"4 BHK Apartment for Sale in Flora Fountain, Topsia Kolkata",1500 sqft,Ready to Move,9 out of 26,"₹
2 Cr",,,
3 BHK Apartment for Sale in Podara Kolkata,N/A,Ready to Move,2 out of 4,"₹
22.9 Lac",,,
3 BHK Apartment for Sale in Bansdroni Kolkata,1300 sqft,Ready to Move,3 out of 5,"₹
83 Lac",,,
"3 BHK Apartment for Sale in Godrej Seven, Joka Kolkata",N/A,Poss. by Dec '24,10 out of 18,"₹
88.4 Lac",,,
6 BHK House for Sale in Sector 2 Salt Lake City Kolkata,2400 sqft,Ready to Move,1 out of 3,"₹
1.80 Cr",5,Resale,Unfurnished
"2 BHK Apartment for Sale in Genuin Diamond Park, Joka Kolkata",600 sqft,Ready to Move,2 out of 3,"₹
23 Lac",,,
"2 BHK Apartment for Sale in Naktala, Garia Kolkata",N/A,Ready to Move,1 out of 4,"₹
31 Lac",2,Resale,Unfurnished
"2 BHK Apartment for Sale in Naktala, Garia Kolkata",N/A,Ready to Move,1 out of 4,"₹
42 Lac",,,
"3 BHK Apartment for Sale in The One, Tollygunge Kolkata",N/A,Ready to Move,11 out of 18,"₹
1.30 Cr",,,
3 BHK Apartment for Sale in Southern Avenue Kolkata,N/A,Ready to Move,4 out of 4,"₹
1.10 Cr",,,
2 BHK Apartment for Sale in New Alipore Kolkata,800 sqft,Ready to Move,2 out of 2,"₹
36 Lac",,Resale,Unfurnished
6 BHK House for Sale in Ballygunge Kolkata,3200 sqft,Ready to Move,N/A,"₹
1.17 Cr",,Resale,
3 BHK Apartment for Sale in Howrah Kolkata,950 sqft,Ready to Move,3 out of 11,"₹
65 Lac",,,
"2 BHK Apartment for Sale in Reputed Jadavpur Niket, Jadavpur Central Road Kolkata",500 sqft,Ready to Move,4 out of 4,"₹
20 Lac",,,
3 BHK Apartment for Sale in Lake Place Kolkata,N/A,Ready to Move,2 out of 4,"₹
1.40 Cr",,,
"4 BHK Apartment for Sale in Urbana, Anandapur Kolkata",N/A,Ready to Move,27 out of 45,"₹
6.50 Cr",,,
3 BHK Apartment for Sale in Hiland Park Kolkata,N/A,Ready to Move,1 out of 3,"₹
76 Lac",,,
"3 BHK Apartment for Sale in Ruchi Active Business Park, Tangra Kolkata",N/A,Ready to Move,3 out of 20,"₹
1.40 Cr",,,
3 BHK Apartment for Sale in Entally Kolkata,1430 sqft,Ready to Move,5 out of 5,"₹
1.30 Cr",,,
"4 BHK Apartment for Sale in Siddha Sky, Eastern Metropolitan Bypass Kolkata",N/A,Ready to Move,4 out of 11,"₹
3.10 Cr",,,
"3 BHK Apartment for Sale in Avani Oxford 2, Bangur, Lake Town Kolkata",1150 sqft,Ready to Move,9 out of 14,"₹
1.56 Cr",,,
"2 BHK Apartment for Sale in Lake District, Kadapara, Kankurgachi Kolkata",900 sqft,Ready to Move,3 out of 7,"₹
1.15 Cr",,,
"2 BHK Apartment for Sale in Nikita Apartment, Lake Town Kolkata",750 sqft,Ready to Move,2 out of 5,"₹
34 Lac",,,
2 BHK Apartment for Sale in Action Area 1 Kolkata,800 sqft,Ready to Move,3 out of 4,"₹
55 Lac",2,New Property,Unfurnished
4 BHK Apartment for Sale in Ballygunge Kolkata,1998 sqft,Ready to Move,7 out of 14,"₹
4.90 Cr",,,
2 BHK Apartment for Sale in Tollygunge Kolkata,630 sqft,Ready to Move,Ground out of 3,"₹
26 Lac",,,
"3 BHK Apartment for Sale in Mani Kala, Kankurgachi Kolkata",N/A,Ready to Move,3 out of 3,"₹
2.60 Cr",,,
2 BHK Apartment for Sale in Sodepur Kolkata,N/A,Ready to Move,4 out of 5,"₹
25.5 Lac",,,
2 BHK Apartment for Sale in S Apartment Kolkata,751 sqft,Ready to Move,3 out of 5,"₹
40 Lac",,,
"4 BHK Apartment for Sale in Mani Vivara, VIP Nagar, E M Bypass Kolkata",6000 sqft,Ready to Move,21 out of 28,"₹
16 Cr",,,
"4 BHK Apartment for Sale in Siddha Sky, Canal South Road Kolkata",N/A,Ready to Move,5 out of 35,"₹
2.75 Cr",,,
"4 BHK House for Sale in Girish Park, Vivekananda Road Kolkata",1680 sqft,Ready to Move,3 out of 3,"₹
1.65 Cr",,,
"5 BHK Apartment for Sale in PS The Reserve, Ballygunge Place, Ballygunge Kolkata",8600 sqft,Ready to Move,18 out of 20,"₹
17 Cr",,,
"2 BHK Apartment for Sale in Tribeni Apartment, Dhakuria Kolkata",650 sqft,Ready to Move,4 out of 4,"₹
42 Lac",,,
2 BHK Apartment for Sale in Liluah Kolkata,858 sqft,Ready to Move,1 out of 5,"₹
22 Lac",,,
2 BHK Apartment for Sale in New Alipore Kolkata,650 sqft,Ready to Move,3 out of 3,"₹
37 Lac",,,
2 BHK Apartment for Sale in Garia Kolkata,N/A,Ready to Move,1 out of 2,"₹
36.8 Lac",,,
"3 BHK Apartment for Sale in KIC Residential, Purna Das Road Kolkata",1800 sqft,Ready to Move,4 out of 4,"₹
2.50 Cr",,,
4 BHK Apartment for Sale in Hiland Park Kolkata,2400 sqft,Ready to Move,2 out of 4,"₹
2 Cr",,,
"4 BHK Apartment for Sale in PS The Reserve, Ballygunge Kolkata",N/A,Ready to Move,6 out of 10,"₹
9 Cr",,,
6 BHK House for Sale in Sector 3 Salt Lake City Kolkata,N/A,Ready to Move,N/A,"₹
3.50 Cr",,Resale,
"3 BHK Apartment for Sale in Diamond City South, Tollygunge Kolkata",1650 sqft,Ready to Move,13 out of 20,"₹
1.18 Cr",,,
3 BHK Apartment for Sale in South Dumdum Kolkata,N/A,Poss. by Nov '24,4 out of 4,"₹
40.4 Lac",,,
"3 BHK Apartment for Sale in Lake Towers, Southern Avenue Kolkata",1800 sqft,Ready to Move,2 out of 10,"₹
2.65 Cr",,,
"3 BHK Apartment for Sale in Meena Residency, Tegharia Baguiati Kolkata",950 sqft,Ready to Move,4 out of 5,"₹
65 Lac",,Resale,Furnished
2 BHK Apartment for Sale in Tal Pukar Kolkata,640 sqft,Ready to Move,1 out of 3,"₹
25.5 Lac",,,
"3 BHK Apartment for Sale in The 102, Joka Kolkata",758 sqft,Ready to Move,5 out of 15,"₹
66 Lac",,,
3 BHK Builder Floor for Sale in Jadavpur Kolkata,650 sqft,Ready to Move,1 out of 3,"₹
36 Lac",,,
"2 BHK Apartment for Sale in Heaven Plaza, Tegharia Baguiati Kolkata",N/A,Ready to Move,1 out of 5,"₹
26 Lac",,,
"3 BHK Apartment for Sale in Elita Garden Vista, Action Area 3 Kolkata",1369 sqft,Ready to Move,7 out of 26,"₹
1.19 Cr",,,
3 BHK House for Sale in Santoshpur Kolkata,1190 sqft,Ready to Move,Ground out of 2,"₹
60 Lac",,,
"2 BHK Apartment for Sale in Satgachi, South Dum Dum Kolkata",N/A,Ready to Move,4 out of 5,"₹
45 Lac",,,
"3 BHK Apartment for Sale in Meena Sunrise, Rajarhat Kolkata",1122 sqft,Ready to Move,5 out of 5,"₹
77 Lac",,Resale,Unfurnished
3 BHK Apartment for Sale in Dover Lane Kolkata,N/A,Ready to Move,3 out of 4,"₹
90 Lac",,,
"3 BHK Apartment for Sale in Mandeville Garden Court Lily, Ballygunge Kolkata",N/A,Ready to Move,3 out of 5,"₹
1.50 Cr",,,
"2 BHK Apartment for Sale in DTC Southern Heights, Joka Kolkata",N/A,Ready to Move,8 out of 12,"₹
60 Lac",,,
1 BHK Apartment for Sale in Kolkata,323 sqft,Ready to Move,Ground out of 5,"₹
12.5 Lac",,Resale,Unfurnished
3 BHK Apartment for Sale in Bonhooghly Kolkata,750 sqft,Ready to Move,8 out of 14,"₹
66 Lac",,New Property,Unfurnished
"2 BHK Apartment for Sale in Shapoorji Pallonji Housing Complex, Action Area 3 Kolkata",480 sqft,Ready to Move,6 out of 14,"₹
35 Lac",,,
"4 BHK Apartment for Sale in TATA Avenida, Action Area 2 Kolkata",3400 sqft,Ready to Move,15 out of 22,"₹
4.50 Cr",,,
"2 BHK Apartment for Sale in Regent Estate, Bijoygarh Kolkata",550 sqft,Ready to Move,2 out of 4,"₹
42 Lac",,,
"4 BHK Apartment for Sale in Titagarh, Barrackpore Kolkata",1000 sqft,Ready to Move,3 out of 3,"₹
35 Lac",,Resale,Unfurnished
4 BHK House for Sale in New Alipore Kolkata,1800 sqft,Ready to Move,1 out of 3,"₹
1.40 Cr",,,
"2 BHK Apartment for Sale in Shree Bhumi, Patipukur Kolkata",760 sqft,Ready to Move,3 out of 5,"₹
22 Lac",,Resale,Unfurnished
2 BHK Apartment for Sale in Behala Chowrasta Kolkata,675 sqft,Ready to Move,1 out of 4,"₹
38.5 Lac",,,
"2 BHK Apartment for Sale in Monoranjan Apartment, Bansdroni Kolkata",520 sqft,Ready to Move,3 out of 3,"₹
26 Lac",,,
"2 BHK Apartment for Sale in Mangalik CHS, Santoshpur Kolkata",N/A,Ready to Move,Ground out of 4,"₹
38 Lac",,,
"2 BHK Apartment for Sale in Baishnabghata Patuli Township, Patuli Kolkata",440 sqft,Ready to Move,3 out of 4,"₹
28 Lac",,,
"2 BHK Apartment for Sale in Raghunathpur, Baguiati Kolkata",850 sqft,Ready to Move,1 out of 4,"₹
35 Lac",,,
"3 BHK Apartment for Sale in Magnolia Empire, Madhyamgram Kolkata",N/A,Poss. by Dec '24,6 out of 13,"₹
60 Lac",,,
"2 BHK Apartment for Sale in Sugam Park, Narendrapur Rajpur Sonarpur Kolkata",N/A,Ready to Move,4 out of 4,"₹
47 Lac",,,
"2 BHK Villa for Sale in Kolkata West International City, Howrah Kolkata",1065 sqft,Ready to Move,N/A,"₹
40 Lac",,Resale,Unfurnished
2 BHK Apartment for Sale in Eastern Metropolitan Bypass Kolkata,N/A,Ready to Move,11 out of 12,"₹
95 Lac",,,
"2 BHK Apartment for Sale in Rajwada Royal Gardens, Narendrapur Rajpur Sonarpur Kolkata",N/A,Ready to Move,3 out of 18,"₹
50.8 Lac",,,
"3 BHK Apartment for Sale in Avani Residency, Tollygunge Kolkata",1350 sqft,Ready to Move,5 out of 7,"₹
1.25 Cr",,,
"3 BHK Apartment for Sale in TATA Avenida, Action Area 2 Kolkata",2213 sqft,Ready to Move,6 out of 23,"₹
3 Cr",,,
3 BHK Apartment for Sale in Bansdroni Kolkata,N/A,Poss. by Oct '24,2 out of 3,"₹
39.2 Lac",,,
3 BHK Apartment for Sale in New Town Kolkata,980 sqft,Ready to Move,5 out of 8,"₹
85 Lac",,,
"3 BHK Apartment for Sale in Pushpakalay, Barasat Kolkata",1162 sqft,Ready to Move,3 out of 5,"₹
30 Lac",,,
3 BHK House for Sale in K B Sarani Kolkata,N/A,Ready to Move,1 out of 2,"₹
80 Lac",,,
2 BHK Apartment for Sale in Baranagar Kolkata,N/A,Ready to Move,3 out of 3,"₹
30 Lac",,,
"2 BHK Apartment for Sale in Naktala, Naktala, Garia Kolkata",522 sqft,Ready to Move,2 out of 3,"₹
27 Lac",,,
"2 BHK Apartment for Sale in Dakshinatya, Baruipur Kolkata",650 sqft,Ready to Move,1 out of 4,"₹
25 Lac",,,
"3 BHK Apartment for Sale in Purti Flowers, Maheshtala Kolkata",773 sqft,Ready to Move,4 out of 4,"₹
34.5 Lac",,,
"3 BHK Apartment for Sale in Kabya, Rajarhat Kolkata",741 sqft,Ready to Move,3 out of 4,"₹
40 Lac",,Resale,Unfurnished
"2 BHK Apartment for Sale in Purbachal Housing Complex Cluster 4, Salt Lake City Kolkata",750 sqft,Ready to Move,1 out of 3,"₹
45 Lac",,,
"1 BHK Apartment for Sale in Independent house naktala, Naktala, Garia Kolkata",390 sqft,Ready to Move,Ground out of 3,"₹
18.5 Lac",,,
"3 BHK Villa for Sale in Srijan Nirvana, Eastern Metropolitan Bypass Kolkata",N/A,Poss. by Dec '24,N/A,"₹
93 Lac",,Resale,
"2 BHK Apartment for Sale in Maa Tara Apartment, Vip Road Kolkata",560 sqft,Ready to Move,3 out of 3,"₹
22 Lac",,,
"3 BHK Apartment for Sale in Megh Mani, Eastern Metropolitan Bypass Kolkata",1412 sqft,Ready to Move,29 out of 37,"₹
2 Cr",,New Property,Unfurnished
"2 BHK Apartment for Sale in Ramlal Bazar, Haltu Kolkata",850 sqft,Ready to Move,3 out of 3,"₹
35 Lac",,,
1 BHK Apartment for Sale in Belghoria Kolkata,522 sqft,Ready to Move,3 out of 3,"₹
15 Lac",1,Resale,Unfurnished
"3 BHK Apartment for Sale in Sugam Park, Narendrapur Rajpur Sonarpur Kolkata",1100 sqft,Ready to Move,1 out of 5,"₹
1.30 Cr",,,
"3 BHK Apartment for Sale in Mani Vista, Tollygunge Kolkata",N/A,Ready to Move,24 out of 35,"₹
2.60 Cr",,,
3 BHK Apartment for Sale in Kasba Kolkata,N/A,Ready to Move,3 out of 4,"₹
57 Lac",,,
1 BHK Apartment for Sale in Baguiati Kolkata,390 sqft,Ready to Move,Ground out of 4,"₹
16 Lac",1,Resale,Semi-Furnished
"2 BHK Apartment for Sale in Park Circus, Ballygunge Kolkata",N/A,Ready to Move,2 out of 5,"₹
80 Lac",2,Resale,Furnished
3 BHK Apartment for Sale in Airport 2 Number Gate Kolkata,850 sqft,Ready to Move,4 out of 5,"₹
47 Lac",,,
2 BHK Apartment for Sale in Sodepur Kolkata,618 sqft,Ready to Move,4 out of 5,"₹
22.5 Lac",,New Property,Semi-Furnished
"1 BHK Apartment for Sale in Merlin Trinoyoni, Sarsuna Kolkata",345 sqft,Ready to Move,Ground out of 3,"₹
14.5 Lac",,,
2 BHK Apartment for Sale in Behala Kolkata,600 sqft,Ready to Move,2 out of 3,"₹
32 Lac",,,
"5 BHK Apartment for Sale in Upohar The Condoville, Eastern Metropolitan Bypass Kolkata",3557 sqft,Ready to Move,18 out of 19,"₹
5.50 Cr",,,
"2 BHK Apartment for Sale in Shrachi Greenwood Elements, Rajarhat Kolkata",N/A,Ready to Move,1 out of 6,"₹
86.5 Lac",,Resale,Unfurnished
"2 BHK Apartment for Sale in DLF New Town Heights, Rajarhat Kolkata",900 sqft,Ready to Move,8 out of 20,"₹
85 Lac",,Resale,Semi-Furnished
3 BHK House for Sale in Santoshpur Kolkata,1130 sqft,Ready to Move,N/A,"₹
1.40 Cr",1,Resale,Semi-Furnished
"2 BHK Apartment for Sale in Garden Green Apartment, Bansdroni Kolkata",720 sqft,Ready to Move,4 out of 5,"₹
40 Lac",,,
"3 BHK Apartment for Sale in Sugam Park, Narendrapur Rajpur Sonarpur Kolkata",N/A,Ready to Move,3 out of 4,"₹
55 Lac",,,
"2 BHK Apartment for Sale in Fortune City, Madhyamgram Kolkata",N/A,Ready to Move,Ground out of 5,"₹
35 Lac",,,
"2 BHK Apartment for Sale in Garia Place, Garia Kolkata",640 sqft,Ready to Move,1 out of 4,"₹
38 Lac",,,
2 BHK Apartment for Sale in Desh Bandhu Nagar Baguiati Kolkata,612 sqft,Ready to Move,Ground out of 4,"₹
33 Lac",,,
"3 BHK Apartment for Sale in Magnolia Nakshatra, Barasat Kolkata",778 sqft,Ready to Move,2 out of 4,"₹
29 Lac",,,
3 BHK Apartment for Sale in Lake Town Kolkata,1100 sqft,Ready to Move,3 out of 4,"₹
50 Lac",,,
9 BHK House for Sale in Park Street Area Kolkata,2720 sqft,Ready to Move,Ground out of 2,"₹
4.50 Cr",,,
"3 BHK Apartment for Sale in Eden City Maheshtala, Maheshtala Kolkata",N/A,Ready to Move,12 out of 18,"₹
40 Lac",,Resale,Semi-Furnished
2 BHK Apartment for Sale in Santoshpur Kolkata,980 sqft,Ready to Move,3 out of 3,"₹
35 Lac",,Resale,Unfurnished
"3 BHK Apartment for Sale in Natural City, Jessore Road Kolkata",N/A,Ready to Move,1 out of 8,"₹
1.26 Cr",,,
2 BHK Apartment for Sale in Rash Behari Avenue Kolkata,950 sqft,Ready to Move,Ground out of 5,"₹
85 Lac",,,
3 BHK Apartment for Sale in Barrackpore Kolkata,800 sqft,Ready to Move,2 out of 4,"₹
36 Lac",,,
2 BHK Builder Floor for Sale in Mondal Para Kolkata,480 sqft,Ready to Move,4 out of 4,"₹
16 Lac",,Resale,Furnished
6 BHK House for Sale in Salt Lake City Kolkata,2125 sqft,Ready to Move,1 out of 2,"₹
2.85 Cr",,,
"3 BHK Apartment for Sale in Utopia, Eastern Metropolitan Bypass Kolkata",1030 sqft,Ready to Move,13 out of 17,"₹
1.75 Cr",,,
"2 BHK Apartment for Sale in KRISHNA HEIGHTS, Kestopur Kolkata",708 sqft,Ready to Move,1 out of 7,"₹
35 Lac",,,
"2 BHK Apartment for Sale in Akash Apartment , Dum Dum Kolkata",1050 sqft,Ready to Move,4 out of 5,"₹
90 Lac",,Resale,Unfurnished
"3 BHK Apartment for Sale in Merlin Verve, Tollygunge Kolkata",N/A,Ready to Move,12 out of 12,"₹
1.22 Cr",,Resale,Semi-Furnished
"3 BHK Apartment for Sale in Urban Sabujayan, Mukundapur Kolkata",N/A,Ready to Move,2 out of 4,"₹
70 Lac",,,
"2 BHK Apartment for Sale in Joka Metro City 1, Joka Kolkata",728 sqft,Ready to Move,3 out of 4,"₹
43 Lac",,Resale,Semi-Furnished
5 BHK House for Sale in Bakultala Behala Kolkata,3100 sqft,Ready to Move,1 out of 2,"₹
1.20 Cr",,,
2 BHK Apartment for Sale in Rajarhat Kolkata,815 sqft,Ready to Move,2 out of 4,"₹
40 Lac",,,
"3 BHK Apartment for Sale in I SPACE, Jessore Road Kolkata",950 sqft,Ready to Move,4 out of 4,"₹
90 Lac",,,
"2 BHK Apartment for Sale in Vedic Smart Homes, New Town Kolkata",760 sqft,Ready to Move,3 out of 5,"₹
40 Lac",,,
"3 BHK Apartment for Sale in Green Wood, Narendrapur Rajpur Sonarpur Kolkata",N/A,Ready to Move,3 out of 4,"₹
45 Lac",,,
"4 BHK Apartment for Sale in Lemon Botany, Howrah Kolkata",N/A,Ready to Move,2 out of 10,"₹
70 Lac",,,
"3 BHK Apartment for Sale in Jain Dream One, Action Area 2 Kolkata",1583 sqft,Ready to Move,8 out of 11,"₹
1.95 Cr",,Resale,Unfurnished
"3 BHK Apartment for Sale in Merlin Verve, Tollygunge Kolkata",911 sqft,Ready to Move,3 out of 12,"₹
1.60 Cr",,,
"4 BHK House for Sale in Rowland Row, Ballygunge Kolkata",1440 sqft,Ready to Move,Ground out of 2,"₹
2.70 Cr",,Resale,Unfurnished
"3 BHK House for Sale in Gemini Kunj, Baguiati Kolkata",1200 sqft,Ready to Move,1 out of 2,"₹
45 Lac",,Resale,Unfurnished
4 BHK Villa for Sale in Panchla Kolkata,N/A,Ready to Move,N/A,"₹
1.25 Cr",5,Resale,Furnished
"4 BHK Apartment for Sale in Natural City, Shyam Nagar Kolkata",1500 sqft,Ready to Move,5 out of 9,"₹
1.90 Cr",,Resale,Furnished
2 BHK Apartment for Sale in Bazarpara Kolkata,1045 sqft,Ready to Move,3 out of 4,"₹
31 Lac",,,
"2 BHK Apartment for Sale in Binayak Enclave, Dum Dum Kolkata",850 sqft,Ready to Move,4 out of 5,"₹
40 Lac",,,
"3 BHK Apartment for Sale in Ideal Aquaview, Sector 5 Salt Lake City Kolkata",1085 sqft,Ready to Move,10 out of 13,"₹
1.25 Cr",,Resale,Unfurnished
"3 BHK Apartment for Sale in Ideal Aquaview, Sector 5 Salt Lake City Kolkata",N/A,Ready to Move,6 out of 25,"₹
2.15 Cr",,Resale,Semi-Furnished
"3 BHK Apartment for Sale in Eden City Maheshtala, Maheshtala Kolkata",N/A,Ready to Move,10 out of 15,"₹
37 Lac",,,
2 BHK Apartment for Sale in Bikramgarh Kolkata,N/A,Ready to Move,2 out of 3,"₹
28 Lac",,,
"2 BHK Apartment for Sale in Eden Richmond Park, Narendrapur Rajpur Sonarpur Kolkata",N/A,Ready to Move,3 out of 4,"₹
30 Lac",,Resale,Unfurnished
"3 BHK Apartment for Sale in Saralila Abasan , Krishnapur Kestopur Kolkata",1080 sqft,Ready to Move,3 out of 4,"₹
29.5 Lac",,,
"2 BHK Apartment for Sale in Tatini, Kaikhali Kolkata",N/A,Ready to Move,5 out of 6,"₹
52.5 Lac",,Resale,Semi-Furnished
2 BHK Apartment for Sale in Safui Para Kolkata,700 sqft,Ready to Move,1 out of 3,"₹
45 Lac",,,
5 BHK House for Sale in Muchipara Kolkata,2465 sqft,Ready to Move,1 out of 3,"₹
2.60 Cr",,,
"2 BHK Apartment for Sale in Windmere, Madhyamgram Kolkata",N/A,N/A,Upper Basement out of 11,"₹
20.7 Lac",2,New Property,Unfurnished
"5 BHK House for Sale in Haridevpur, Paschim Putiary Kolkata",N/A,Ready to Move,Ground out of 2,"₹
80 Lac",3,Resale,Furnished
"3 BHK Apartment for Sale in Silver Spring Apartments, Tangra Kolkata",N/A,Ready to Move,1 out of 1,"₹
60 Lac",,Resale,Furnished
6 BHK House for Sale in Maheshtala Kolkata,N/A,Ready to Move,1 out of 2,"₹
60 Lac",2,Resale,Unfurnished
"2 BHK Apartment for Sale in Rowland Row, Ballygunge Kolkata",N/A,N/A,N/A,"₹
40.3 Lac",2,Resale,Semi-Furnished
2 BHK Builder Floor for Sale in Kestopur Kolkata,N/A,Ready to Move,4 out of 5,"₹
12 Lac",1,Resale,Unfurnished
1 BHK Apartment for Sale in Barrackpore Kolkata,450 sqft,Ready to Move,Ground out of 3,"₹
16 Lac",1,Resale,Furnished
"3 BHK Apartment for Sale in Shivam Apartment, Baguiati Kolkata",N/A,Ready to Move,3 out of 3,"₹
50 Lac",,Resale,Semi-Furnished
"3 BHK Apartment for Sale in Avishikta 2, Eastern Metropolitan Bypass Kolkata",N/A,Ready to Move,1 out of 15,"₹
1.07 Cr",,Resale,Furnished
4 BHK House for Sale in Sinthee Kolkata,2 kottah,Ready to Move,N/A,"₹
1.20 Cr",,Resale,
"4 BHK Villa for Sale in Kolkata West International City, Howrah Kolkata",N/A,Ready to Move,N/A,"₹
1.25 Cr",,Resale,Semi-Furnished
"2 BHK Apartment for Sale in Vedic Greentech City Golf Grove Villas, Rajarhat Kolkata",750 sqft,Ready to Move,1 out of 5,"₹
45 Lac",,,
"2 BHK Apartment for Sale in Eden Windsor Park Block D, Nayabad Kolkata",650 sqft,Ready to Move,1 out of 3,"₹
36 Lac",,Resale,Unfurnished
"3 BHK Apartment for Sale in Kamalgazi, Narendrapur Kolkata",1050 sqft,Ready to Move,2 out of 2,"₹
55 Lac",,,
3 BHK Apartment for Sale in Action Area 1 Kolkata,1260 sqft,Poss. by Sep '25,3 out of 4,"₹
1.15 Cr",,,
"3 BHK Apartment for Sale in Diamond City North, Jessore Road Kolkata",1200 sqft,Ready to Move,17 out of 17,"₹
1.50 Cr",,,
"4 BHK Apartment for Sale in Unitech Uniworld City, New Town Kolkata",N/A,Ready to Move,18 out of 19,"₹
3 Cr",,,
3 BHK Apartment for Sale in Action Area 1 Kolkata,N/A,Ready to Move,2 out of 4,"₹
75 Lac",,,
"3 BHK Apartment for Sale in Mayfair Greenwoods, Malancha Mahi Nagar Kolkata",N/A,Ready to Move,5 out of 5,"₹
35 Lac",,Resale,Semi-Furnished
3 BHK Apartment for Sale in Sodepur Kolkata,1400 sqft,Ready to Move,2 out of 4,"₹
48 Lac",,,
"4 BHK Apartment for Sale in Sugam Morya, New Alipore Kolkata",N/A,Ready to Move,19 out of 19,"₹
3 Cr",,,
2 BHK House for Sale in Natunpara Baruipur Kolkata,N/A,Ready to Move,Ground out of 1,"₹
35 Lac",,Resale,Semi-Furnished
3 BHK Apartment for Sale in Triangular Park Kolkata,1680 sqft,Ready to Move,3 out of 7,"₹
2.30 Cr",,,
"2 BHK Apartment for Sale in Utsav Utsarg Housing, Santoshpur Kolkata",625 sqft,Ready to Move,3 out of 4,"₹
42 Lac",,Resale,Unfurnished
3 BHK Apartment for Sale in New Town Kolkata,1000 sqft,Poss. by Dec '24,1 out of 5,"₹
67 Lac",,,
2 BHK Apartment for Sale in New Town Kolkata,1000 sqft,Poss. by Mar '25,4 out of 5,"₹
70.1 Lac",,,
5 BHK House for Sale in Samarpally Kolkata,2500 sqft,Ready to Move,Ground out of 2,"₹
1.30 Cr",,Resale,Semi-Furnished
2 BHK House for Sale in Purbachal Haltu Kolkata,650 sqft,Ready to Move,N/A,"₹
50 Lac",,Resale,Unfurnished
"2 BHK Apartment for Sale in Urban Greens Phase 2, Chinar Park, Rajarhat Kolkata",725 sqft,Ready to Move,6 out of 10,"₹
65 Lac",,,
"3 BHK Apartment for Sale in Unitech Fresco, Rajarhat Kolkata",N/A,Ready to Move,4 out of 15,"₹
1.15 Cr",,,
2 BHK Apartment for Sale in Jodhpur Park Kolkata,N/A,Ready to Move,3 out of 4,"₹
92 Lac",,,
"5 BHK Apartment for Sale in Bakul Bagan, Bhawanipur Kolkata",2360 sqft,Ready to Move,1 out of 5,"₹
4.25 Cr",,,
"4 BHK Apartment for Sale in PS ONE10, New Town Kolkata",N/A,Ready to Move,13 out of 20,"₹
2.85 Cr",,,
"3 BHK Apartment for Sale in The Soul, Rajarhat Kolkata",1003 sqft,Ready to Move,8 out of 16,"₹
1.25 Cr",,,
4 BHK House for Sale in Dum Dum Kolkata,2600 sqft,Ready to Move,N/A,"₹
1.80 Cr",,Resale,Unfurnished
2 BHK Apartment for Sale in Bansdroni Kolkata,970 sqft,Ready to Move,1 out of 3,"₹
52 Lac",,Resale,Semi-Furnished
"3 BHK Apartment for Sale in Rishi Pranaya, Rajarhat Falta Kolkata",950 sqft,Ready to Move,13 out of 23,"₹
1.20 Cr",,New Property,Unfurnished
5 BHK Apartment for Sale in Jodhpur Park Kolkata,3300 sqft,N/A,1 out of 6,"₹
2.80 Cr",,Resale,
"2 BHK Apartment for Sale in Chinar Park, Rajarhat Kolkata",1000 sqft,Ready to Move,5 out of 7,"₹
70 Lac",,,
